review_scores_rating,accommodates,guests_included,availability_365,number_of_reviews_ltm,minimum_nights_avg_ntm,maximum_nights_avg_ntm,bathrooms,bedrooms,beds,host_listings_count,price,extra_people,security_deposit,cleaning_fee,host_response_rate,maximum_nights,minimum_nights,city,host_response_time,property_type,room_type,bed_type,cancellation_policy,is_location_exact,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,neighbourhood_cleansed,first_review,last_review,host_since
84.0,3,1,247,73,30,1125,2.5,1.0,2.0,9.0,39,20,0.0,10.0,100,1125,30,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,True,37.75132,-122.40721,Mission,886.0,66.0,2717.0
90.0,4,1,306,0,180,1125,3.0,1.0,4.0,51.0,33,40,0.0,25.0,96,1125,180,San Francisco,within a few hours,House,Shared room,Real Bed,strict_14_with_grace_period,True,True,False,True,True,False,True,False,37.77365,-122.41686000000001,South of Market,885.0,791.0,2809.0
98.0,1,1,45,12,3,10,1.0,1.0,1.0,1.0,100,0,250.0,0.0,100,10,3,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,False,False,False,True,True,True,37.73444,-122.43298,Glen Park,892.0,13.0,1996.0
75.0,3,2,306,2,30,60,2.0,1.0,3.0,6.0,70,10,300.0,,78,60,30,San Francisco,within a few hours,House,Private room,Real Bed,moderate,False,True,True,False,False,False,True,True,37.73364,-122.38823000000001,Bayview,869.0,56.0,1712.0
89.0,2,1,296,2,30,1125,1.0,0.0,1.0,47.0,87,0,1500.0,88.0,100,1125,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.76142,-122.41975,Mission,767.0,105.0,3678.0
94.0,4,2,99,5,5,1125,1.0,1.0,1.0,1.0,152,120,0.0,150.0,100,1125,5,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,True,37.75979,-122.47407,Inner Sunset,697.0,83.0,2950.0
98.0,4,1,12,29,1,1125,1.0,1.0,2.0,7.0,140,0,,,100,1125,1,San Francisco,within an hour,Resort,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.80603,-122.41983,Russian Hill,956.0,45.0,976.0
99.0,4,1,116,8,2,1125,2.0,2.0,2.0,2.0,450,0,1000.0,150.0,100,1125,2,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.8065,-122.41291000000001,North Beach,947.0,8.0,1391.0
96.0,4,4,30,61,1,5,1.0,2.0,2.0,2.0,220,0,200.0,80.0,91,5,1,San Francisco,within a few hours,House,Private room,Real Bed,moderate,False,True,True,False,False,False,True,False,37.75847,-122.41251000000001,Mission,959.0,19.0,3140.0
100.0,2,1,0,0,3,27,1.0,1.0,1.0,3.0,100,0,,50.0,100,27,3,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,False,False,False,True,True,True,37.75327,-122.43841,Noe Valley,860.0,400.0,2962.0
99.0,2,2,254,29,3,1125,1.0,0.0,1.0,3.0,180,45,180.0,80.0,100,1125,3,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,True,True,True,37.77446,-122.41972,South of Market,442.0,18.0,1085.0
100.0,6,6,267,0,2,1125,2.0,3.0,3.0,3.0,825,145,0.0,200.0,100,1125,2,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.77245,-122.44198,Haight Ashbury,702.0,380.0,1529.0
93.0,4,2,72,63,2,1125,1.0,1.0,2.0,1.0,100,20,200.0,40.0,100,1125,2,San Francisco,within an hour,House,Private room,Real Bed,flexible,False,True,False,False,False,False,True,False,37.7631,-122.50618,Outer Sunset,952.0,7.0,985.0
96.0,4,4,256,3,30,180,2.0,2.0,2.0,1.0,167,25,500.0,235.0,100,180,30,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.777770000000004,-122.45531000000001,Inner Richmond,946.0,63.0,2295.0
98.0,2,2,6,40,3,1125,1.0,1.0,1.0,3.0,140,200,250.0,75.0,100,60,3,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,True,37.74615,-122.40868999999999,Bernal Heights,961.0,7.0,2831.0
99.0,3,3,267,18,30,90,1.0,1.0,2.0,0.0,132,0,0.0,100.0,100,90,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,False,37.76872,-122.43416,Castro/Upper Market,941.0,254.0,2048.0
94.0,2,1,252,47,1,25,1.0,1.0,1.0,43.0,100,15,0.0,35.0,100,25,1,San Francisco,within an hour,Hostel,Hotel room,Real Bed,moderate,True,True,True,False,False,False,True,False,37.770379999999996,-122.44946999999999,Haight Ashbury,955.0,8.0,964.0
95.0,1,1,264,38,1,23,5.0,1.0,1.0,43.0,50,0,0.0,15.0,100,23,1,San Francisco,within an hour,Hostel,Hotel room,Real Bed,moderate,True,True,False,False,False,False,True,False,37.76977,-122.45052,Haight Ashbury,952.0,10.0,964.0
99.0,4,1,69,18,30,180,1.0,2.0,2.0,1.0,250,0,750.0,130.0,100,180,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.761559999999996,-122.42885,Castro/Upper Market,877.0,33.0,2940.0
98.0,2,1,0,10,3,31,1.0,1.0,1.0,1.0,75,5,0.0,30.0,,31,3,San Francisco,,Apartment,Private room,Real Bed,moderate,True,True,False,False,False,True,True,False,37.72661,-122.46305,West of Twin Peaks,936.0,204.0,967.0
89.0,4,1,305,0,30,30,1.0,2.0,2.0,1.0,150,0,,,100,30,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,flexible,True,True,True,False,False,False,True,True,37.726620000000004,-122.4235,Excelsior,895.0,422.0,1437.0
99.0,2,2,67,31,3,1125,1.5,0.0,1.0,3.0,250,50,200.0,80.0,100,1125,3,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,False,False,False,True,True,True,37.76448,-122.42797,Castro/Upper Market,941.0,18.0,1085.0
96.0,1,1,66,11,2,1125,1.0,1.0,1.0,4.0,32,0,,,100,1125,2,San Francisco,within an hour,House,Shared room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.75136,-122.47738999999999,Outer Sunset,953.0,9.0,1566.0
99.0,4,2,79,37,2,90,1.0,1.0,1.0,1.0,259,20,200.0,50.0,100,90,2,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,flexible,True,True,False,False,False,True,True,False,37.75212,-122.5084,Outer Sunset,938.0,12.0,962.0
78.0,2,1,63,35,1,21,8.0,0.0,2.0,7.0,70,0,,,100,21,1,San Francisco,within a few hours,Hostel,Private room,Real Bed,flexible,True,True,False,False,False,False,True,False,37.786,-122.41305,Downtown/Civic Center,938.0,42.0,1067.0
70.0,2,1,73,5,1,31,8.0,0.0,2.0,7.0,70,0,,,100,31,1,San Francisco,within a few hours,Hostel,Private room,Real Bed,flexible,True,True,False,False,False,False,True,False,37.785959999999996,-122.41416000000001,Downtown/Civic Center,959.0,46.0,1067.0
90.0,1,1,89,1,30,90,1.0,1.0,1.0,1.0,128,25,300.0,50.0,100,90,30,San Francisco,within a few hours,Apartment,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,False,37.73905,-122.41269,Bernal Heights,368.0,41.0,961.0
99.0,4,1,35,57,3,28,1.0,1.0,2.0,1.0,200,0,200.0,50.0,100,28,3,San Francisco,within a few hours,Guest suite,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.805440000000004,-122.42334,Russian Hill,855.0,10.0,1877.0
100.0,2,1,0,3,30,365,1.0,0.0,1.0,1.0,116,0,800.0,425.0,100,365,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.77812,-122.396,South of Market,779.0,36.0,960.0
97.0,4,1,41,104,1,24,1.0,2.0,2.0,1.0,139,0,,75.0,100,24,1,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.756879999999995,-122.48665,Outer Sunset,933.0,2.0,1476.0
93.0,1,1,114,13,32,1125,1.0,1.0,1.0,11.0,116,0,200.0,,90,1125,32,San Francisco,within a few hours,Aparthotel,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,False,37.78713,-122.4117,Downtown/Civic Center,922.0,12.0,3451.0
92.0,1,1,133,9,32,1125,1.0,1.0,1.0,11.0,105,0,200.0,,90,1125,32,San Francisco,within a few hours,Aparthotel,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,False,37.78866,-122.41232,Downtown/Civic Center,879.0,8.0,3451.0
98.0,1,1,116,6,32,1125,1.0,1.0,1.0,11.0,100,0,200.0,,90,1125,32,San Francisco,within a few hours,Aparthotel,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,False,37.78691,-122.41169,Downtown/Civic Center,888.0,37.0,3451.0
97.0,3,2,62,47,2,30,1.0,0.0,2.0,1.0,100,40,300.0,50.0,100,30,2,San Francisco,within a few hours,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,False,37.718509999999995,-122.43753000000001,Excelsior,958.0,6.0,1318.0
99.0,2,1,0,9,3,30,1.0,1.0,1.0,1.0,150,0,250.0,25.0,,30,3,San Francisco,,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.772240000000004,-122.43807,Haight Ashbury,944.0,221.0,3402.0
100.0,2,1,249,64,2,28,1.0,0.0,1.0,1.0,130,0,100.0,85.0,100,28,2,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,True,37.72898,-122.45205,Outer Mission,828.0,2.0,959.0
94.0,2,1,254,69,1,25,1.0,1.0,1.0,43.0,100,15,0.0,35.0,100,25,1,San Francisco,within an hour,Hostel,Hotel room,Real Bed,moderate,True,True,True,False,False,False,True,False,37.77033,-122.45053,Haight Ashbury,908.0,6.0,964.0
100.0,8,1,0,8,3,1125,2.5,3.0,3.0,1.0,498,0,500.0,250.0,100,1125,3,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.7619,-122.4677,Inner Sunset,841.0,6.0,1734.0
100.0,2,1,0,0,3,7,1.0,0.0,1.0,5.0,1000,0,,,100,7,3,San Francisco,within a few hours,Hotel,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.79077,-122.40678,Chinatown,822.0,703.0,2467.0
99.0,2,1,301,6,30,1125,1.0,0.0,1.0,1.0,140,0,500.0,200.0,100,1125,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,False,37.74224,-122.45838,West of Twin Peaks,924.0,42.0,1621.0
94.0,6,2,126,62,1,1125,1.0,2.0,3.0,4.0,209,15,0.0,120.0,100,1125,2,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,True,37.754059999999996,-122.4861,Outer Sunset,888.0,6.0,1214.0
100.0,2,2,0,10,1,4,1.0,1.0,1.0,3.0,175,15,300.0,50.0,100,4,1,San Francisco,within an hour,Condominium,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.76122,-122.42047,Mission,946.0,15.0,2919.0
99.0,4,1,32,29,2,29,1.0,2.0,2.0,1.0,325,0,0.0,150.0,100,29,2,San Francisco,within a few hours,House,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,True,37.75254,-122.44174,Noe Valley,785.0,30.0,1594.0
93.0,2,1,350,30,1,90,1.0,1.0,2.0,7.0,60,25,100.0,40.0,100,90,1,San Francisco,within an hour,Bungalow,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,True,True,True,37.72789,-122.37043,Bayview,957.0,11.0,1531.0
99.0,4,2,136,20,30,180,1.5,1.0,2.0,1.0,200,25,0.0,100.0,100,180,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,False,37.79031,-122.43208,Pacific Heights,945.0,225.0,957.0
100.0,5,3,317,2,30,1125,1.0,2.0,2.0,2.0,250,25,750.0,663.0,100,1125,30,San Francisco,within an hour,House,Entire home/apt,Real Bed,flexible,True,True,True,False,False,True,True,False,37.77433,-122.43149,Western Addition,876.0,18.0,3138.0
96.0,2,1,68,24,1,30,1.5,1.0,1.0,7.0,50,20,,40.0,100,30,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,True,True,True,37.7272,-122.3717,Bayview,954.0,21.0,1531.0
100.0,2,1,76,2,1,4,1.0,1.0,1.0,1.0,500,50,0.0,29.0,100,4,1,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.78288,-122.40142,Financial District,945.0,186.0,1502.0
90.0,2,1,160,0,30,45,2.0,1.0,1.0,6.0,65,0,300.0,45.0,78,45,30,San Francisco,within a few hours,House,Private room,Real Bed,moderate,False,True,True,False,False,False,True,True,37.73217,-122.38971000000001,Bayview,789.0,371.0,1712.0
91.0,1,1,225,52,2,1125,0.0,1.0,1.0,7.0,70,0,,,100,1125,2,San Francisco,within an hour,Apartment,Private room,Real Bed,flexible,True,True,False,False,False,False,True,True,37.78529,-122.41556000000001,Downtown/Civic Center,953.0,7.0,1412.0
90.0,2,1,179,28,2,1125,1.0,0.0,1.0,7.0,95,0,,,100,1125,2,San Francisco,within an hour,Apartment,Private room,Real Bed,flexible,True,True,False,False,False,False,True,True,37.78575,-122.4146,Downtown/Civic Center,872.0,11.0,1412.0
100.0,5,5,0,0,3,1125,3.0,3.0,3.0,1.0,250,30,500.0,150.0,,1125,3,San Francisco,,House,Entire home/apt,Real Bed,moderate,True,True,True,False,False,False,True,True,37.758359999999996,-122.44133000000001,Castro/Upper Market,914.0,527.0,2021.0
100.0,6,3,134,6,1,1125,1.0,3.0,3.0,5.0,400,25,500.0,150.0,100,1125,1,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.75888,-122.41278,Mission,772.0,1.0,2449.0
98.0,2,1,73,29,2,30,1.5,1.0,1.0,2.0,36,25,0.0,50.0,100,30,2,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.73737,-122.39235,Bayview,937.0,10.0,1588.0
94.0,4,2,53,34,3,30,1.0,2.0,2.0,1.0,160,25,200.0,60.0,100,30,3,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,False,True,True,37.74579,-122.47818999999998,Parkside,940.0,15.0,1770.0
100.0,2,1,88,0,31,45,1.5,1.0,1.0,1.0,200,0,0.0,30.0,,45,31,San Francisco,,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.79842,-122.41878999999999,Russian Hill,938.0,640.0,2667.0
96.0,1,1,84,44,2,1125,1.0,1.0,1.0,4.0,32,0,,,100,1125,2,San Francisco,within an hour,House,Shared room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.74989,-122.47768,Outer Sunset,937.0,1.0,1566.0
98.0,2,1,7,58,2,14,1.0,1.0,1.0,3.0,60,0,,25.0,100,14,2,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,True,True,False,37.74688,-122.42022,Bernal Heights,947.0,2.0,2212.0
100.0,6,1,0,0,5,8,2.0,3.0,4.0,2.0,150,0,,,100,8,5,San Francisco,within an hour,House,Entire home/apt,Real Bed,flexible,False,True,True,False,False,False,True,False,37.7528,-122.47039,Inner Sunset,819.0,819.0,950.0
96.0,2,1,165,32,1,1125,1.0,1.0,1.0,7.0,61,25,100.0,40.0,100,1125,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,True,True,True,37.728590000000004,-122.37181000000001,Bayview,864.0,8.0,1531.0
100.0,5,5,0,5,3,30,2.0,3.0,4.0,1.0,275,50,1400.0,165.0,,30,3,San Francisco,,Apartment,Entire home/apt,Real Bed,moderate,False,True,False,False,False,False,True,True,37.76186,-122.46646000000001,Inner Sunset,924.0,230.0,2212.0
99.0,6,2,0,51,3,14,1.0,1.0,3.0,1.0,200,75,500.0,150.0,100,14,3,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,False,37.77845,-122.50031000000001,Outer Richmond,922.0,6.0,3007.0
99.0,2,2,143,5,30,1125,1.0,0.0,1.0,1.0,154,150,1500.0,75.0,100,1125,30,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.8009,-122.43895,Marina,917.0,30.0,949.0
100.0,2,1,61,30,2,21,1.0,1.0,1.0,3.0,99,15,200.0,0.0,100,21,2,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,False,False,False,True,True,True,37.73507,-122.38799999999999,Bayview,935.0,0.0,2239.0
100.0,2,1,179,0,30,1125,1.0,1.0,1.0,1.0,200,0,4000.0,0.0,,1125,30,San Francisco,,Apartment,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,False,37.75369,-122.42577,Noe Valley,863.0,787.0,948.0
85.0,8,4,0,38,2,1125,2.0,2.0,4.0,4.0,199,0,,,100,1125,2,San Francisco,within an hour,House,Entire home/apt,Real Bed,moderate,True,True,True,False,False,False,True,False,37.75333,-122.50341,Outer Sunset,904.0,48.0,949.0
100.0,2,1,288,0,3,1125,1.0,1.0,1.0,1.0,125,0,1000.0,70.0,100,1125,3,San Francisco,within an hour,Condominium,Private room,Real Bed,moderate,True,True,False,False,False,False,True,True,37.75114,-122.42558000000001,Noe Valley,884.0,569.0,2260.0
94.0,2,1,132,28,2,90,1.0,1.0,1.0,0.0,55,7,100.0,40.0,100,90,2,San Francisco,within a few hours,House,Private room,Real Bed,moderate,True,True,True,False,False,False,True,True,37.71696,-122.42893000000001,Excelsior,917.0,15.0,1302.0
90.0,2,2,180,1,30,90,1.0,1.0,2.0,1.0,125,0,200.0,120.0,100,90,30,San Francisco,within a day,Loft,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,False,37.777809999999995,-122.41875,Downtown/Civic Center,944.0,62.0,3271.0
97.0,6,4,78,9,29,283,1.0,3.0,4.0,1.0,299,25,500.0,200.0,100,283,30,San Francisco,within an hour,House,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,False,37.7459,-122.44016,Noe Valley,921.0,13.0,947.0
90.0,1,1,338,0,30,1125,1.0,1.0,1.0,16.0,70,20,200.0,80.0,100,1125,30,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.79097,-122.4201,Nob Hill,659.0,492.0,1793.0
99.0,6,1,4,5,3,1094,2.0,2.0,4.0,1.0,400,0,1000.0,150.0,100,1094,3,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,True,37.75906,-122.40906000000001,Mission,826.0,41.0,2790.0
100.0,2,1,277,0,30,1125,1.0,1.0,1.0,16.0,76,20,200.0,80.0,100,1125,30,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.79107,-122.42128000000001,Nob Hill,406.0,406.0,1793.0
100.0,2,1,286,0,30,1125,1.0,1.0,1.0,16.0,76,20,200.0,80.0,100,1125,30,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.79202,-122.41923,Nob Hill,672.0,672.0,1793.0
97.0,1,1,126,1,30,1125,1.5,1.0,1.0,4.0,60,0,,125.0,100,1125,30,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.804629999999996,-122.41536,North Beach,939.0,146.0,1892.0
100.0,2,2,0,0,7,1125,1.0,1.0,2.0,2.0,150,50,500.0,160.0,,1125,7,San Francisco,,Bungalow,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.74821,-122.41506000000001,Bernal Heights,827.0,805.0,1393.0
97.0,1,1,195,13,7,29,1.0,1.0,1.0,2.0,92,30,100.0,35.0,100,29,7,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.755109999999995,-122.41682,Mission,884.0,2.0,2340.0
96.0,4,4,8,9,3,21,1.0,2.0,2.0,1.0,200,50,200.0,100.0,100,21,3,San Francisco,within a few hours,Townhouse,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.73633,-122.43198999999998,Glen Park,869.0,50.0,3131.0
99.0,6,4,35,5,3,28,2.0,1.0,3.0,1.0,229,50,300.0,110.0,,28,3,San Francisco,,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.759479999999996,-122.43876999999999,Castro/Upper Market,820.0,54.0,2259.0
100.0,2,2,0,1,4,4,1.0,1.0,1.0,3.0,335,0,400.0,60.0,100,4,4,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.759640000000005,-122.41936000000001,Mission,854.0,332.0,2919.0
95.0,2,1,225,57,1,25,1.0,1.0,1.0,43.0,90,15,0.0,20.0,100,25,1,San Francisco,within an hour,Hostel,Hotel room,Real Bed,moderate,True,True,True,False,False,False,True,False,37.7699,-122.45075,Haight Ashbury,918.0,13.0,964.0
100.0,3,1,36,0,30,1125,1.0,1.0,1.0,75.0,174,0,0.0,200.0,100,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.800990000000006,-122.42426999999999,Russian Hill,843.0,600.0,1064.0
40.0,2,2,348,2,30,1125,1.0,1.0,1.0,51.0,110,11,300.0,120.0,99,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.773270000000004,-122.46909,Inner Richmond,297.0,213.0,2353.0
89.0,2,1,133,18,2,1125,0.0,1.0,1.0,7.0,95,0,,,100,1125,2,San Francisco,within an hour,Apartment,Private room,Real Bed,flexible,True,True,False,False,False,False,True,True,37.78544,-122.41505,Downtown/Civic Center,854.0,6.0,1412.0
